534
datahora_UTC,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,qjus,etp
2020-01-01 18:00:00+00:00,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,5.490,3.385,1.850
2020-01-02 00:00:00+00:00,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,3.360,0.000
2020-01-02 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.655,0.000
2020-01-02 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.550,2.149
2020-01-02 18:00:00+00:00,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,3.523,2.149
2020-01-03 00:00:00+00:00,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,0.640,3.095,0.000
2020-01-03 06:00:00+00:00,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,3.233,0.000
2020-01-03 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.620,2.285
2020-01-03 18:00:00+00:00,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,5.690,4.130,2.285
2020-01-04 00:00:00+00:00,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,12.570,4.107,0.000
2020-01-04 06:00:00+00:00,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,4.527,0.000
2020-01-04 12:00:00+00:00,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,4.727,2.311
2020-01-04 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.003,2.311
2020-01-05 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.540,0.000
2020-01-05 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.522,0.000
2020-01-05 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.643,2.375
2020-01-05 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.330,2.375
2020-01-06 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.785,0.000
2020-01-06 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.687,0.000
2020-01-06 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.588,2.016
2020-01-06 18:00:00+00:00,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,1.530,3.783,2.016
2020-01-07 00:00:00+00:00,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,3.388,0.000
2020-01-07 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.363,0.000
2020-01-07 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.260,2.239
2020-01-07 18:00:00+00:00,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,25.260,8.648,2.239
2020-01-08 00:00:00+00:00,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,10.400,11.913,0.000
2020-01-08 06:00:00+00:00,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,15.570,0.000
2020-01-08 12:00:00+00:00,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,22.590,2.225
2020-01-08 18:00:00+00:00,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,18.223,2.225
2020-01-09 00:00:00+00:00,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,12.862,0.000
2020-01-09 06:00:00+00:00,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,9.845,0.000
2020-01-09 12:00:00+00:00,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,8.223,1.892
2020-01-09 18:00:00+00:00,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,4.800,8.072,1.892
2020-01-10 00:00:00+00:00,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,9.703,0.000
2020-01-10 06:00:00+00:00,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,11.418,0.000
2020-01-10 12:00:00+00:00,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,11.288,1.857
2020-01-10 18:00:00+00:00,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,4.870,9.673,1.857
2020-01-11 00:00:00+00:00,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,8.047,0.000
2020-01-11 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.230,0.000
2020-01-11 12:00:00+00:00,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,6.630,2.444
2020-01-11 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.880,2.444
2020-01-12 00:00:00+00:00,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,5.030,6.238,0.000
2020-01-12 06:00:00+00:00,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,5.853,0.000
2020-01-12 12:00:00+00:00,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,5.988,2.055
2020-01-12 18:00:00+00:00,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,0.570,6.122,2.055
2020-01-13 00:00:00+00:00,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.923,0.000
2020-01-13 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.035,0.000
2020-01-13 12:00:00+00:00,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,7.290,1.688
2020-01-13 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.763,1.688
2020-01-14 00:00:00+00:00,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,6.462,0.000
2020-01-14 06:00:00+00:00,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,5.708,0.000
2020-01-14 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.843,2.686
2020-01-14 18:00:00+00:00,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,5.087,2.686
2020-01-15 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.922,0.000
2020-01-15 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.678,0.000
2020-01-15 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.658,2.264
2020-01-15 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.490,2.264
2020-01-16 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.098,0.000
2020-01-16 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.153,0.000
